Reference	Value (lower bound)	Value	Value (upper bound)	Tolerance (lower bound)	Tolerance (upper bound)	rel. tol?	Footprint	Datasheets	Digi-Key Part Number	Manufacturer Part Number	Manufacturer	Power (W)	Tolerance	Temperature Coefficent	Price								
R	2.979900e+001	3.010000e+001	3.040100e+001	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT30R1CT-ND	RMCF1210FT30R1	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	3.880800e+002	3.920000e+002	3.959200e+002	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT392KCT-ND	RMCF1210FT392K	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	3.880800e+002	3.920000e+002	3.959200e+002	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT392RCT-ND	RMCF1210FT392R	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	4.177800e+004	4.220000e+004	4.262200e+004	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT42K2CT-ND	RMCF1210FT42K2	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	4.276800e+002	4.320000e+002	4.363200e+002	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT432RCT-ND	RMCF1210FT432R	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	5.058900e+002	5.110000e+002	5.161100e+002	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT511RCT-ND	RMCF1210FT511R	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	5.306400e+003	5.360000e+003	5.413600e+003	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT5K36CT-ND	RMCF1210FT5K36	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	5.702400e+003	5.760000e+003	5.817600e+003	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT5K76CT-ND	RMCF1210FT5K76	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	6.128100e+002	6.190000e+002	6.251900e+002	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT619RCT-ND	RMCF1210FT619R	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	8.167500e+003	8.250000e+003	8.332500e+003	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT8K25CT-ND	RMCF1210FT8K25	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	4.702500e+003	4.750000e+003	4.797500e+003	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT4K75CT-ND	RMCF1210FT4K75	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	6.128100e+003	6.190000e+003	6.251900e+003	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT6K19CT-ND	RMCF1210FT6K19	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	2.979900e+003	3.010000e+003	3.040100e+003	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT3K01CT-ND	RMCF1210FT3K01	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	2.673000e+002	2.700000e+002	2.727000e+002	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT270RCT-ND	RMCF1210FT270R	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	9.900000e+001	1.000000e+002	1.010000e+002	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT100RCT-ND	RMCF1210FT100R	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	2.187900e+003	2.210000e+003	2.232100e+003	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT2K21CT-ND	RMCF1210FT2K21	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	2.376000e+003	2.400000e+003	2.424000e+003	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT2K40CT-ND	RMCF1210FT2K40	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	3.880800e+004	3.920000e+004	3.959200e+004	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT39K2CT-ND	RMCF1210FT39K2	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	9.900000e+000	1.000000e+001	1.010000e+001	-1.000000e-002	1.000000e-002	2	1210	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF1210FT10K0CT-ND	RMCF1210FT10K0	Stackpole Electronics Inc	3.330000e-001	±1%	±100ppm/°C	0.22000	~	~						
R	9.900000e+001	1.000000e+002	1.010000e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT100RCT-ND	RMCF2010FT100R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.227600e+002	1.240000e+002	1.252400e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT124RCT-ND	RMCF2010FT124R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.197900e+004	1.210000e+004	1.222100e+004	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT12K1CT-ND	RMCF2010FT12K1	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.980000e+001	2.000000e+001	2.020000e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT20K0CT-ND	RMCF2010FT20K0	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	2.178000e+002	2.200000e+002	2.222000e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT220RCT-ND	RMCF2010FT220R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	2.405700e+003	2.430000e+003	2.454300e+003	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT2K43CT-ND	RMCF2010FT2K43	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	4.702500e+001	4.750000e+001	4.797500e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT47R5CT-ND	RMCF2010FT47R5	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.316700e+002	1.330000e+002	1.343300e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT133RCT-ND	RMCF2010FT133R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.603800e+002	1.620000e+002	1.636200e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT162KCT-ND	RMCF2010FT162K	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.722600e+002	1.740000e+002	1.757400e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT174RCT-ND	RMCF2010FT174R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.801800e+004	1.820000e+004	1.838200e+004	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT18K2CT-ND	RMCF2010FT18K2	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.197900e+003	1.210000e+003	1.222100e+003	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT1K21CT-ND	RMCF2010FT1K21	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	2.346300e+003	2.370000e+003	2.393700e+003	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT2K37CT-ND	RMCF2010FT2K37	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	3.286800e+001	3.320000e+001	3.353200e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT33R2CT-ND	RMCF2010FT33R2	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	5.435100e+002	5.490000e+002	5.544900e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT549KCT-ND	RMCF2010FT549K	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	8.999100e+006	9.090000e+006	9.180900e+006	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT9M09CT-ND	RMCF2010FT9M09	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	9.900000e+002	1.000000e+003	1.010000e+003	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT1K00CT-ND	RMCF2010FT1K00	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	9.900000e+001	1.000000e+002	1.010000e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT100KCT-ND	RMCF2010FT100K	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.197900e+002	1.210000e+002	1.222100e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT121RCT-ND	RMCF2010FT121R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.287000e+002	1.300000e+002	1.313000e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT130RCT-ND	RMCF2010FT130R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.485000e+001	1.500000e+001	1.515000e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT15K0CT-ND	RMCF2010FT15K0	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.603800e+001	1.620000e+001	1.636200e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT16R2CT-ND	RMCF2010FT16R2	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.722600e+001	1.740000e+001	1.757400e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT17R4CT-ND	RMCF2010FT17R4	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.801800e+001	1.820000e+001	1.838200e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT18R2CT-ND	RMCF2010FT18R2	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.851300e+001	1.870000e+001	1.888700e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT18R7CT-ND	RMCF2010FT18R7	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.801800e+003	1.820000e+003	1.838200e+003	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT1K82CT-ND	RMCF2010FT1K82	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	2.128500e+002	2.150000e+002	2.171500e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT215RCT-ND	RMCF2010FT215R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	2.079000e+001	2.100000e+001	2.121000e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT21R0CT-ND	RMCF2010FT21R0	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	2.187900e+002	2.210000e+002	2.232100e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT221RCT-ND	RMCF2010FT221R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	2.187900e+001	2.210000e+001	2.232100e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT22R1CT-ND	RMCF2010FT22R1	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	2.465100e+003	2.490000e+003	2.514900e+003	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT2K49CT-ND	RMCF2010FT2K49	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	3.613500e+001	3.650000e+001	3.686500e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT36R5CT-ND	RMCF2010FT36R5	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	4.078800e+001	4.120000e+001	4.161200e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT41R2CT-ND	RMCF2010FT41R2	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	4.484700e+002	4.530000e+002	4.575300e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT453RCT-ND	RMCF2010FT453R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	4.702500e+002	4.750000e+002	4.797500e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT475RCT-ND	RMCF2010FT475R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	4.702500e+004	4.750000e+004	4.797500e+004	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT47K5CT-ND	RMCF2010FT47K5	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	6.128100e+001	6.190000e+001	6.251900e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT61R9CT-ND	RMCF2010FT61R9	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	7.791300e+001	7.870000e+001	7.948700e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT78R7CT-ND	RMCF2010FT78R7	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	7.425000e+003	7.500000e+003	7.575000e+003	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT7K50CT-ND	RMCF2010FT7K50	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	9.434700e+001	9.530000e+001	9.625300e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT95R3CT-ND	RMCF2010FT95R3	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.188000e+002	1.200000e+002	1.212000e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT120RCT-ND	RMCF2010FT120R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	5.979600e+002	6.040000e+002	6.100400e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT604RCT-ND	RMCF2010FT604R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	2.178000e+001	2.200000e+001	2.222000e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT22R0CT-ND	RMCP2010FT22R0	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	9.900000e+001	1.000000e+002	1.010000e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT100RCT-ND	RMCP2010FT100R	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	9.900000e+000	1.000000e+001	1.010000e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT10R0CT-ND	RMCP2010FT10R0	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	1.485000e+001	1.500000e+001	1.515000e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT15R0CT-ND	RMCP2010FT15R0	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	1.485000e+002	1.500000e+002	1.515000e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT150RCT-ND	RMCP2010FT150R	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	1.980000e+002	2.000000e+002	2.020000e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT200RCT-ND	RMCP2010FT200R	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	3.267000e+002	3.300000e+002	3.333000e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT330RCT-ND	RMCP2010FT330R	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	6.732000e+001	6.800000e+001	6.868000e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT68R0CT-ND	RMCP2010FT68R0	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	2.178000e+002	2.200000e+002	2.222000e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT220RCT-ND	RMCP2010FT220R	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	9.900000e+002	1.000000e+003	1.010000e+003	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT1K00CT-ND	RMCP2010FT1K00	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	1.485000e-001	1.500000e-001	1.515000e-001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/catalog/SEI-CSR_CSRN.pdf	CSR2010FTR150CT-ND	CSR2010FTR150	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.88000	~	~						
R	9.900000e+000	1.000000e+001	1.010000e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/catalog/SEI-HVC.pdf	HVCB2010FDD10M0CT-ND	HVCB2010FDD10M0	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	3.26000	~	~						
R	1.603800e+002	1.620000e+002	1.636200e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT162RCT-ND	RMCF2010FT162R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	2.346300e+004	2.370000e+004	2.393700e+004	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT23K7CT-ND	RMCF2010FT23K7	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	3.286800e+003	3.320000e+003	3.353200e+003	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT3K32CT-ND	RMCF2010FT3K32	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.940400e+002	1.960000e+002	1.979600e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT196RCT-ND	RMCF2010FT196R	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	3.286800e+004	3.320000e+004	3.353200e+004	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT33K2CT-ND	RMCF2010FT33K2	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	2.187900e+003	2.210000e+003	2.232100e+003	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT2K21CT-ND	RMCF2010FT2K21	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	9.900000e+000	1.000000e+001	1.010000e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT10R0CT-ND	RMCF2010FT10R0	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.980000e+001	2.000000e+001	2.020000e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT20R0CT-ND	RMCF2010FT20R0	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.188000e+003	1.200000e+003	1.212000e+003	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT1K20CT-ND	RMCF2010FT1K20	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	4.653000e+001	4.700000e+001	4.747000e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT47R0CT-ND	RMCP2010FT47R0	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	4.653000e+002	4.700000e+002	4.747000e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT470RCT-ND	RMCP2010FT470R	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	1.980000e+001	2.000000e+001	2.020000e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT20R0CT-ND	RMCP2010FT20R0	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	3.267000e+001	3.300000e+001	3.333000e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT33R0CT-ND	RMCP2010FT33R0	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	6.732000e+002	6.800000e+002	6.868000e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCP2010FT680RCT-ND	RMCP2010FT680R	Stackpole Electronics Inc	1.000000e+000	±1%	±100ppm/°C	0.70000	~	~						
R	9.900000e+000	1.000000e+001	1.010000e+001	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT10K0CT-ND	RMCF2010FT10K0	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	1.009800e+002	1.020000e+002	1.030200e+002	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT102KCT-ND	RMCF2010FT102K	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
R	6.128100e+003	6.190000e+003	6.251900e+003	-1.000000e-002	1.000000e-002	2	2010	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF2010FT6K19CT-ND	RMCF2010FT6K19	Stackpole Electronics Inc	7.500000e-001	±1%	±100ppm/°C	0.44000	~	~						
